viewing_id,user_id,movie_id,started_at,ended_at,watch_minutes,completion_pct,playback_status,device_type,streaming_quality,viewing_country,rewatch_number,discovery_source
VEW002548,USR0213,MOV0194,2025-11-28T16:10:26Z,2025-11-28T16:50:26Z,28,28,abandoned,game_console,FHD,KR,0,trending
VEW002549,USR0213,MOV0071,2024-09-21T17:23:08Z,2024-09-21T18:12:08Z,48,46,abandoned,smart_tv,SD,KR,0,home_recommendation
VEW002550,USR0213,MOV0037,2026-07-17T07:44:59Z,2026-07-17T08:55:59Z,55,58,abandoned,mobile,FHD,KR,0,friend_share
VEW002551,USR0213,MOV0167,2025-03-10T20:53:59Z,2025-03-10T21:40:59Z,32,41,abandoned,game_console,FHD,KR,0,trending
VEW002552,USR0213,MOV0070,2025-10-09T10:29:31Z,2025-10-09T11:36:31Z,67,62,abandoned,web,FHD,KR,0,search
VEW002553,USR0213,MOV0168,2025-12-05T04:01:35Z,2025-12-05T04:32:35Z,30,31,abandoned,game_console,FHD,KR,0,watchlist
VEW002554,USR0213,MOV0061,2024-02-21T04:40:48Z,2024-02-21T05:16:48Z,33,29,abandoned,tablet,SD,KR,0,watchlist
VEW002555,USR0213,MOV0179,2025-01-10T18:53:04Z,2025-01-10T19:43:04Z,35,27,abandoned,mobile,SD,KR,0,friend_share
VEW002556,USR0213,MOV0155,2024-10-11T02:25:24Z,2024-10-11T04:28:24Z,122,100,completed,tablet,4K,KR,0,watchlist
VEW002557,USR0214,MOV0077,2025-12-04T07:04:15Z,2025-12-04T08:43:15Z,92,97,completed,mobile,HD,KR,0,trending
VEW002558,USR0214,MOV0121,2026-03-26T22:18:17Z,2026-03-27T00:24:17Z,117,98,completed,tablet,4K,KR,0,friend_share
VEW002559,USR0214,MOV0196,2026-02-13T20:04:12Z,2026-02-13T22:16:12Z,115,95,completed,smart_tv,SD,KR,0,search
VEW002560,USR0214,MOV0054,2025-10-03T03:06:44Z,2025-10-03T04:14:44Z,52,49,abandoned,web,FHD,KR,0,watchlist
VEW002561,USR0214,MOV0149,2023-03-02T11:11:48Z,2023-03-02T12:49:48Z,89,63,abandoned,game_console,4K,KR,0,search
VEW002562,USR0214,MOV0175,2025-03-03T04:11:00Z,2025-03-03T05:25:00Z,63,55,abandoned,tablet,HD,KR,0,watchlist
VEW002563,USR0214,MOV0057,2022-08-07T10:56:48Z,2022-08-07T12:24:48Z,70,71,abandoned,game_console,FHD,KR,0,friend_share
VEW002564,USR0214,MOV0123,2023-05-09T19:40:16Z,2023-05-09T21:19:16Z,94,91,completed,mobile,SD,KR,0,trending
VEW002565,USR0214,MOV0179,2026-02-21T18:22:51Z,2026-02-21T19:47:51Z,78,60,abandoned,mobile,HD,KR,0,search
VEW002566,USR0214,MOV0079,2023-11-05T02:50:47Z,2023-11-05T04:04:47Z,67,44,abandoned,web,SD,KR,0,search
VEW002567,USR0214,MOV0185,2026-05-26T02:15:56Z,2026-05-26T03:52:56Z,81,52,abandoned,tablet,4K,KR,0,watchlist
VEW002568,USR0214,MOV0062,2026-03-18T22:39:48Z,2026-03-18T23:28:48Z,34,23,abandoned,web,4K,KR,0,friend_share
VEW002569,USR0215,MOV0103,2025-06-28T19:06:08Z,2025-06-28T20:51:08Z,95,94,completed,web,SD,KR,0,home_recommendation
VEW002570,USR0215,MOV0104,2026-04-07T05:04:55Z,2026-04-07T07:53:55Z,161,99,completed,game_console,FHD,KR,0,search
VEW002571,USR0215,MOV0013,2026-07-05T16:42:21Z,2026-07-05T19:15:21Z,140,100,completed,web,SD,KR,0,search
VEW002572,USR0215,MOV0009,2026-04-04T17:45:40Z,2026-04-04T19:25:40Z,100,73,abandoned,smart_tv,HD,KR,0,trending
VEW002573,USR0215,MOV0154,2025-06-28T01:14:49Z,2025-06-28T02:14:49Z,43,35,abandoned,tablet,FHD,KR,0,watchlist
VEW002574,USR0215,MOV0086,2026-04-13T08:46:56Z,2026-04-13T10:25:56Z,89,68,abandoned,game_console,HD,KR,0,home_recommendation
VEW002575,USR0215,MOV0068,2026-05-18T10:11:42Z,2026-05-18T10:42:42Z,27,23,abandoned,tablet,FHD,KR,0,friend_share
VEW002576,USR0215,MOV0100,2026-07-15T20:26:06Z,2026-07-15T21:15:06Z,32,28,abandoned,web,FHD,KR,0,watchlist
VEW002577,USR0215,MOV0039,2026-06-21T02:18:34Z,2026-06-21T04:42:34Z,135,85,completed,tablet,4K,KR,0,home_recommendation
VEW002578,USR0215,MOV0122,2025-11-11T13:02:07Z,2025-11-11T14:37:07Z,79,60,abandoned,smart_tv,SD,KR,0,search
VEW002579,USR0215,MOV0124,2025-02-25T19:29:14Z,2025-02-25T20:13:14Z,44,46,abandoned,web,SD,KR,0,friend_share
VEW002580,USR0215,MOV0109,2025-11-01T11:40:44Z,2025-11-01T13:03:44Z,68,53,abandoned,web,SD,KR,0,friend_share
VEW002581,USR0216,MOV0126,2026-01-13T17:08:57Z,2026-01-13T19:43:57Z,143,95,completed,smart_tv,4K,KR,0,home_recommendation
VEW002582,USR0216,MOV0176,2024-06-02T00:06:46Z,2024-06-02T02:17:46Z,129,89,completed,game_console,SD,KR,0,friend_share
VEW002583,USR0216,MOV0075,2026-06-19T06:44:39Z,2026-06-19T08:37:39Z,113,97,completed,game_console,HD,KR,0,trending
VEW002584,USR0216,MOV0150,2026-02-24T01:49:30Z,2026-02-24T03:55:30Z,119,96,completed,smart_tv,4K,KR,0,friend_share
VEW002585,USR0216,MOV0108,2026-07-08T00:23:22Z,2026-07-08T01:36:22Z,60,51,abandoned,mobile,HD,KR,0,home_recommendation
VEW002586,USR0216,MOV0059,2024-05-15T17:40:04Z,2024-05-15T18:36:04Z,46,33,abandoned,smart_tv,HD,KR,0,trending
VEW002587,USR0216,MOV0074,2023-12-22T03:23:28Z,2023-12-22T04:45:28Z,81,58,abandoned,tablet,4K,KR,0,trending
VEW002588,USR0216,MOV0060,2026-06-19T10:22:50Z,2026-06-19T11:18:50Z,42,28,abandoned,tablet,FHD,KR,0,search
VEW002589,USR0216,MOV0179,2026-01-04T19:47:55Z,2026-01-04T20:52:55Z,59,45,abandoned,web,SD,KR,0,home_recommendation
VEW002590,USR0216,MOV0193,2025-10-24T23:23:13Z,2025-10-25T00:31:13Z,63,47,abandoned,smart_tv,HD,KR,0,trending
VEW002591,USR0216,MOV0013,2025-08-30T16:31:45Z,2025-08-30T18:56:45Z,137,98,completed,smart_tv,FHD,KR,0,search
VEW002592,USR0216,MOV0053,2026-05-22T05:23:07Z,2026-05-22T06:25:07Z,44,45,abandoned,mobile,FHD,KR,0,home_recommendation
VEW002593,USR0217,MOV0054,2026-07-05T08:42:38Z,2026-07-05T10:42:38Z,106,99,completed,smart_tv,4K,KR,0,search
VEW002594,USR0217,MOV0141,2025-12-18T06:14:57Z,2025-12-18T08:02:57Z,98,99,completed,game_console,SD,KR,0,search
VEW002595,USR0217,MOV0119,2025-05-08T06:30:02Z,2025-05-08T08:45:02Z,135,99,completed,smart_tv,FHD,KR,0,trending
VEW002596,USR0217,MOV0133,2023-04-23T16:50:03Z,2023-04-23T19:15:03Z,127,88,completed,web,HD,KR,0,trending
VEW002597,USR0217,MOV0030,2023-06-08T05:22:13Z,2023-06-08T06:02:13Z,26,23,abandoned,web,HD,KR,0,home_recommendation
VEW002598,USR0217,MOV0117,2026-06-01T10:52:11Z,2026-06-01T11:49:11Z,50,62,abandoned,tablet,4K,KR,0,friend_share
VEW002599,USR0217,MOV0050,2026-05-12T16:24:16Z,2026-05-12T17:45:16Z,81,57,abandoned,mobile,4K,KR,0,friend_share
VEW002600,USR0217,MOV0049,2023-12-10T18:29:00Z,2023-12-10T20:39:00Z,118,82,abandoned,mobile,SD,KR,0,home_recommendation
VEW002601,USR0217,MOV0081,2025-05-02T01:20:39Z,2025-05-02T03:51:39Z,139,85,completed,tablet,FHD,KR,0,watchlist
VEW002602,USR0217,MOV0058,2024-08-28T01:26:19Z,2024-08-28T01:52:19Z,24,21,abandoned,tablet,4K,KR,0,friend_share
VEW002603,USR0217,MOV0131,2024-09-30T19:13:39Z,2024-09-30T20:28:39Z,61,56,abandoned,smart_tv,FHD,KR,0,home_recommendation
VEW002604,USR0217,MOV0106,2026-03-11T00:20:34Z,2026-03-11T00:57:34Z,37,32,abandoned,game_console,FHD,KR,0,trending
VEW002605,USR0218,MOV0187,2024-06-29T01:16:16Z,2024-06-29T02:54:16Z,83,95,completed,web,HD,KR,0,home_recommendation
VEW002606,USR0218,MOV0185,2024-12-13T11:42:10Z,2024-12-13T14:10:10Z,136,88,completed,smart_tv,4K,KR,0,home_recommendation
VEW002607,USR0218,MOV0068,2026-01-08T19:29:00Z,2026-01-08T21:24:00Z,106,91,completed,tablet,SD,KR,0,home_recommendation
VEW002608,USR0218,MOV0063,2023-05-27T23:34:12Z,2023-05-28T00:41:12Z,59,51,abandoned,game_console,SD,KR,0,watchlist
VEW002609,USR0218,MOV0073,2026-02-18T06:51:47Z,2026-02-18T09:17:47Z,133,82,abandoned,tablet,4K,KR,0,friend_share
VEW002610,USR0218,MOV0138,2024-02-20T00:22:33Z,2024-02-20T00:52:33Z,18,20,abandoned,web,FHD,KR,0,trending
VEW002611,USR0218,MOV0006,2023-12-06T13:36:23Z,2023-12-06T15:06:23Z,75,52,abandoned,web,HD,KR,0,watchlist
VEW002612,USR0218,MOV0151,2023-06-10T01:29:13Z,2023-06-10T03:01:13Z,81,87,completed,smart_tv,FHD,KR,0,watchlist
VEW002613,USR0218,MOV0001,2025-01-02T14:56:16Z,2025-01-02T15:59:16Z,47,33,abandoned,game_console,4K,KR,0,watchlist
VEW002614,USR0218,MOV0012,2023-11-06T21:32:32Z,2023-11-06T22:24:32Z,34,25,abandoned,mobile,SD,KR,0,trending
VEW002615,USR0218,MOV0057,2022-06-08T10:57:57Z,2022-06-08T12:08:57Z,67,68,abandoned,tablet,HD,KR,0,watchlist
VEW002616,USR0218,MOV0003,2026-01-08T09:34:43Z,2026-01-08T11:16:43Z,94,83,abandoned,web,HD,KR,0,watchlist
VEW002617,USR0219,MOV0168,2026-03-28T11:36:35Z,2026-03-28T13:16:35Z,97,100,completed,smart_tv,SD,KR,0,watchlist
VEW002618,USR0219,MOV0196,2025-10-26T08:09:18Z,2025-10-26T10:23:18Z,120,99,completed,smart_tv,FHD,KR,0,friend_share
VEW002619,USR0219,MOV0164,2025-11-15T03:47:26Z,2025-11-15T05:54:26Z,127,98,completed,smart_tv,4K,KR,0,trending
VEW002620,USR0219,MOV0107,2025-06-22T08:12:37Z,2025-06-22T09:46:37Z,83,85,completed,mobile,FHD,KR,0,trending
VEW002621,USR0219,MOV0197,2025-09-25T07:39:51Z,2025-09-25T08:50:51Z,64,60,abandoned,mobile,HD,KR,0,watchlist
VEW002622,USR0219,MOV0162,2025-02-18T04:19:11Z,2025-02-18T04:59:11Z,29,20,abandoned,mobile,4K,KR,0,trending
VEW002623,USR0219,MOV0099,2025-10-22T16:26:17Z,2025-10-22T18:43:17Z,120,92,completed,mobile,4K,KR,0,trending
VEW002624,USR0219,MOV0186,2026-02-03T07:49:08Z,2026-02-03T08:55:08Z,53,35,abandoned,smart_tv,4K,KR,0,watchlist
VEW002625,USR0219,MOV0106,2026-01-21T17:05:14Z,2026-01-21T17:54:14Z,42,36,abandoned,smart_tv,SD,KR,0,trending
VEW002626,USR0219,MOV0115,2025-06-30T07:08:00Z,2025-06-30T08:22:00Z,69,47,abandoned,web,SD,KR,0,trending
VEW002627,USR0219,MOV0007,2025-09-28T10:53:52Z,2025-09-28T11:45:52Z,42,45,abandoned,game_console,4K,KR,0,watchlist
VEW002628,USR0219,MOV0151,2025-08-12T10:04:29Z,2025-08-12T10:51:29Z,37,40,abandoned,smart_tv,HD,KR,0,watchlist
VEW002629,USR0220,MOV0023,2025-06-08T20:48:33Z,2025-06-08T23:14:33Z,143,95,completed,smart_tv,HD,KR,0,watchlist
VEW002630,USR0220,MOV0169,2026-05-19T16:42:41Z,2026-05-19T19:23:41Z,150,99,completed,smart_tv,HD,KR,0,watchlist
VEW002631,USR0220,MOV0109,2025-11-21T11:41:23Z,2025-11-21T13:51:23Z,115,90,completed,tablet,SD,KR,0,friend_share
VEW002632,USR0220,MOV0157,2026-01-13T16:56:09Z,2026-01-13T17:30:09Z,31,41,abandoned,web,HD,KR,0,home_recommendation
VEW002633,USR0220,MOV0126,2026-07-07T18:56:53Z,2026-07-07T20:36:53Z,91,60,abandoned,tablet,HD,KR,0,home_recommendation
VEW002634,USR0220,MOV0056,2023-05-15T11:01:14Z,2023-05-15T11:26:14Z,21,19,abandoned,smart_tv,FHD,KR,0,trending
VEW002635,USR0220,MOV0014,2024-08-04T19:45:25Z,2024-08-04T21:40:25Z,97,71,abandoned,web,FHD,KR,0,trending
VEW002636,USR0220,MOV0084,2026-03-16T00:46:31Z,2026-03-16T03:05:31Z,127,85,completed,game_console,FHD,KR,0,friend_share
VEW002637,USR0220,MOV0004,2024-02-05T06:04:47Z,2024-02-05T06:57:47Z,39,30,abandoned,smart_tv,FHD,KR,0,watchlist
VEW002638,USR0220,MOV0069,2025-10-19T19:36:38Z,2025-10-19T20:31:38Z,40,43,abandoned,mobile,SD,KR,0,trending
VEW002639,USR0220,MOV0092,2025-02-26T21:41:51Z,2025-02-26T23:36:51Z,101,89,completed,web,4K,KR,0,trending
VEW002640,USR0220,MOV0147,2025-11-05T11:38:08Z,2025-11-05T12:03:08Z,22,26,abandoned,mobile,SD,KR,0,watchlist
VEW002641,USR0221,MOV0028,2026-05-13T06:53:30Z,2026-05-13T08:55:30Z,105,99,completed,mobile,4K,KR,0,home_recommendation
VEW002642,USR0221,MOV0199,2026-03-07T12:42:09Z,2026-03-07T14:39:09Z,100,91,completed,mobile,SD,KR,0,friend_share
VEW002643,USR0221,MOV0160,2026-02-17T04:13:50Z,2026-02-17T06:16:50Z,106,100,completed,mobile,HD,KR,0,search
VEW002644,USR0221,MOV0078,2026-01-18T12:02:02Z,2026-01-18T13:00:02Z,40,35,abandoned,game_console,4K,KR,0,watchlist
VEW002645,USR0221,MOV0197,2026-07-05T05:00:34Z,2026-07-05T06:53:34Z,101,95,completed,game_console,4K,KR,0,home_recommendation
VEW002646,USR0221,MOV0093,2026-05-21T17:47:06Z,2026-05-21T19:01:06Z,72,63,abandoned,game_console,FHD,KR,0,home_recommendation
VEW002647,USR0221,MOV0070,2026-03-24T04:47:56Z,2026-03-24T05:53:56Z,58,54,abandoned,mobile,SD,KR,0,trending
VEW002648,USR0221,MOV0128,2026-05-11T02:23:51Z,2026-05-11T03:26:51Z,60,66,abandoned,tablet,4K,KR,0,friend_share
VEW002649,USR0221,MOV0115,2026-03-07T06:58:10Z,2026-03-07T08:47:10Z,99,68,abandoned,mobile,FHD,KR,0,trending
VEW002650,USR0221,MOV0086,2026-02-19T13:23:28Z,2026-02-19T14:07:28Z,39,30,abandoned,tablet,FHD,KR,0,trending
VEW002651,USR0221,MOV0131,2026-04-25T14:00:38Z,2026-04-25T15:46:38Z,99,91,completed,smart_tv,FHD,KR,0,home_recommendation
VEW002652,USR0221,MOV0039,2026-02-22T17:34:40Z,2026-02-22T18:24:40Z,41,26,abandoned,smart_tv,SD,KR,0,home_recommendation
VEW002653,USR0222,MOV0045,2025-08-09T00:35:24Z,2025-08-09T03:01:24Z,139,100,completed,game_console,FHD,KR,0,home_recommendation
VEW002654,USR0222,MOV0085,2026-05-12T19:55:19Z,2026-05-12T22:01:19Z,111,88,completed,tablet,SD,KR,0,trending
VEW002655,USR0222,MOV0054,2026-03-03T23:54:59Z,2026-03-04T01:45:59Z,105,98,completed,mobile,FHD,KR,0,watchlist
VEW002656,USR0222,MOV0039,2024-11-22T05:25:02Z,2024-11-22T06:05:02Z,30,19,abandoned,game_console,FHD,KR,0,trending
VEW002657,USR0222,MOV0044,2025-01-11T13:32:36Z,2025-01-11T14:33:36Z,55,34,abandoned,tablet,SD,KR,0,trending
VEW002658,USR0222,MOV0009,2026-01-24T19:23:45Z,2026-01-24T20:50:45Z,69,50,abandoned,mobile,HD,KR,0,search
VEW002659,USR0222,MOV0111,2026-04-19T23:47:43Z,2026-04-20T00:54:43Z,56,55,abandoned,tablet,HD,KR,0,friend_share
VEW002660,USR0222,MOV0027,2025-02-02T02:06:17Z,2025-02-02T02:38:17Z,24,23,abandoned,tablet,4K,KR,0,trending
VEW002661,USR0222,MOV0143,2026-03-22T10:15:15Z,2026-03-22T11:44:15Z,76,72,abandoned,web,SD,KR,0,search
VEW002662,USR0222,MOV0041,2026-04-02T22:25:38Z,2026-04-02T23:15:38Z,44,29,abandoned,tablet,SD,KR,0,search
VEW002663,USR0222,MOV0089,2026-03-21T08:51:38Z,2026-03-21T10:42:38Z,96,74,abandoned,mobile,HD,KR,0,watchlist
VEW002664,USR0222,MOV0150,2026-06-15T13:12:56Z,2026-06-15T14:05:56Z,38,31,abandoned,tablet,FHD,KR,0,home_recommendation
VEW002665,USR0223,MOV0077,2025-10-28T15:35:15Z,2025-10-28T17:10:15Z,94,99,completed,game_console,FHD,KR,0,trending
VEW002666,USR0223,MOV0189,2026-06-29T16:52:59Z,2026-06-29T19:22:59Z,145,94,completed,tablet,4K,KR,0,trending
VEW002667,USR0223,MOV0120,2023-11-19T21:28:22Z,2023-11-19T23:00:22Z,91,97,completed,tablet,HD,KR,0,watchlist
VEW002668,USR0223,MOV0200,2026-04-11T20:10:28Z,2026-04-11T20:49:28Z,30,33,abandoned,tablet,HD,KR,0,search
VEW002669,USR0223,MOV0118,2026-06-22T06:53:25Z,2026-06-22T07:36:25Z,42,41,abandoned,game_console,HD,KR,0,trending
VEW002670,USR0223,MOV0128,2023-11-17T07:30:02Z,2023-11-17T08:54:02Z,77,85,completed,web,SD,KR,0,home_recommendation
VEW002671,USR0223,MOV0078,2026-05-25T10:01:10Z,2026-05-25T10:40:10Z,27,24,abandoned,smart_tv,SD,KR,0,home_recommendation
VEW002672,USR0223,MOV0143,2025-11-27T16:36:19Z,2025-11-27T17:56:19Z,65,62,abandoned,smart_tv,FHD,KR,0,friend_share
VEW002673,USR0223,MOV0086,2025-03-09T11:33:01Z,2025-03-09T12:22:01Z,45,34,abandoned,smart_tv,HD,KR,0,friend_share
VEW002674,USR0223,MOV0193,2025-09-25T09:24:42Z,2025-09-25T11:24:42Z,117,87,completed,game_console,4K,KR,0,home_recommendation
VEW002675,USR0223,MOV0093,2026-02-18T16:39:59Z,2026-02-18T17:52:59Z,62,54,abandoned,web,4K,KR,0,search
VEW002676,USR0223,MOV0054,2025-04-30T16:16:46Z,2025-04-30T17:28:46Z,65,61,abandoned,mobile,4K,KR,0,home_recommendation
VEW002677,USR0224,MOV0154,2025-09-05T10:11:44Z,2025-09-05T12:14:44Z,118,96,completed,smart_tv,FHD,KR,0,watchlist
VEW002678,USR0224,MOV0076,2026-01-04T20:15:20Z,2026-01-04T22:37:20Z,136,90,completed,mobile,HD,KR,0,search
VEW002679,USR0224,MOV0099,2026-04-21T20:55:46Z,2026-04-21T23:02:46Z,120,92,completed,tablet,SD,KR,0,search
VEW002680,USR0224,MOV0150,2026-02-08T17:35:57Z,2026-02-08T19:15:57Z,92,74,abandoned,smart_tv,4K,KR,0,friend_share
VEW002681,USR0224,MOV0176,2025-08-30T22:02:59Z,2025-08-30T22:38:59Z,26,18,abandoned,smart_tv,4K,KR,0,watchlist
VEW002682,USR0224,MOV0112,2026-05-14T04:35:33Z,2026-05-14T05:14:33Z,22,20,abandoned,game_console,HD,KR,0,trending
VEW002683,USR0224,MOV0025,2025-09-09T01:18:53Z,2025-09-09T02:16:53Z,41,26,abandoned,game_console,4K,KR,0,search
VEW002684,USR0224,MOV0057,2026-04-21T07:02:30Z,2026-04-21T08:00:30Z,55,56,abandoned,smart_tv,FHD,KR,0,friend_share
VEW002685,USR0224,MOV0119,2025-10-17T21:42:55Z,2025-10-17T22:21:55Z,24,18,abandoned,mobile,FHD,KR,0,search
VEW002686,USR0224,MOV0188,2026-06-26T23:18:05Z,2026-06-27T00:30:05Z,64,74,abandoned,smart_tv,HD,KR,0,home_recommendation
VEW002687,USR0224,MOV0179,2025-12-27T11:11:40Z,2025-12-27T11:42:40Z,25,19,abandoned,game_console,SD,KR,0,watchlist
VEW002688,USR0224,MOV0002,2026-03-20T01:47:21Z,2026-03-20T03:46:21Z,102,99,completed,game_console,HD,KR,0,friend_share
VEW002689,USR0225,MOV0086,2025-08-19T13:34:28Z,2025-08-19T15:37:28Z,122,93,completed,smart_tv,HD,KR,0,watchlist
VEW002690,USR0225,MOV0043,2026-03-23T16:59:32Z,2026-03-23T18:37:32Z,88,88,completed,web,4K,KR,0,watchlist
VEW002691,USR0225,MOV0072,2023-03-19T18:03:44Z,2023-03-19T19:57:44Z,114,99,completed,mobile,HD,KR,0,trending
VEW002692,USR0225,MOV0122,2026-06-12T18:51:42Z,2026-06-12T20:44:42Z,106,80,abandoned,tablet,HD,KR,0,watchlist
VEW002693,USR0225,MOV0154,2025-01-03T19:34:40Z,2025-01-03T21:34:40Z,118,96,completed,smart_tv,HD,KR,0,friend_share
VEW002694,USR0225,MOV0178,2026-03-28T06:02:58Z,2026-03-28T07:26:58Z,78,67,abandoned,game_console,HD,KR,0,trending
VEW002695,USR0225,MOV0090,2025-08-19T18:58:55Z,2025-08-19T19:33:55Z,30,25,abandoned,mobile,HD,KR,0,watchlist
VEW002696,USR0225,MOV0056,2026-06-24T06:52:09Z,2026-06-24T08:26:09Z,77,69,abandoned,game_console,FHD,KR,0,trending
VEW002697,USR0225,MOV0171,2026-05-19T11:15:44Z,2026-05-19T12:49:44Z,81,63,abandoned,smart_tv,FHD,KR,0,watchlist
VEW002698,USR0225,MOV0055,2026-04-22T00:42:21Z,2026-04-22T01:13:21Z,26,19,abandoned,smart_tv,SD,KR,0,home_recommendation
VEW002699,USR0225,MOV0187,2025-06-19T16:33:38Z,2025-06-19T17:01:38Z,22,25,abandoned,mobile,SD,KR,0,home_recommendation
VEW002700,USR0225,MOV0037,2025-09-08T11:17:10Z,2025-09-08T11:43:10Z,24,25,abandoned,tablet,HD,KR,0,friend_share
VEW002701,USR0226,MOV0034,2024-10-16T01:19:07Z,2024-10-16T03:07:07Z,90,89,completed,tablet,4K,KR,0,home_recommendation
VEW002702,USR0226,MOV0001,2024-10-25T20:33:54Z,2024-10-25T22:39:54Z,126,89,completed,game_console,FHD,KR,0,watchlist
VEW002703,USR0226,MOV0032,2024-09-02T23:41:14Z,2024-09-03T02:13:14Z,138,91,completed,smart_tv,FHD,KR,0,search
VEW002704,USR0226,MOV0131,2024-08-03T21:05:39Z,2024-08-03T21:58:39Z,44,40,abandoned,web,HD,KR,0,trending
VEW002705,USR0226,MOV0169,2026-05-02T01:05:27Z,2026-05-02T02:31:27Z,78,51,abandoned,mobile,SD,KR,0,friend_share
VEW002706,USR0226,MOV0143,2026-04-14T22:49:22Z,2026-04-15T00:01:22Z,54,51,abandoned,web,FHD,KR,0,friend_share
VEW002707,USR0226,MOV0180,2025-01-12T10:31:38Z,2025-01-12T12:50:38Z,128,86,completed,game_console,4K,KR,0,search
VEW002708,USR0226,MOV0054,2026-03-31T21:14:02Z,2026-03-31T22:28:02Z,63,59,abandoned,mobile,4K,KR,0,watchlist
VEW002709,USR0226,MOV0017,2026-06-11T14:24:16Z,2026-06-11T15:10:16Z,28,27,abandoned,game_console,SD,KR,0,home_recommendation
VEW002710,USR0226,MOV0181,2026-02-12T16:16:28Z,2026-02-12T18:16:28Z,113,78,abandoned,game_console,FHD,KR,0,home_recommendation
VEW002711,USR0226,MOV0076,2024-10-01T02:00:11Z,2024-10-01T02:39:11Z,33,22,abandoned,smart_tv,FHD,KR,0,trending
VEW002712,USR0226,MOV0079,2026-04-19T10:49:28Z,2026-04-19T12:02:28Z,70,46,abandoned,mobile,SD,KR,0,trending
VEW002713,USR0227,MOV0049,2023-10-07T04:04:08Z,2023-10-07T06:20:08Z,135,94,completed,smart_tv,4K,KR,0,search
VEW002714,USR0227,MOV0104,2026-04-01T00:40:36Z,2026-04-01T03:15:36Z,152,93,completed,web,HD,KR,0,watchlist
VEW002715,USR0227,MOV0144,2026-04-15T20:22:51Z,2026-04-15T23:06:51Z,147,90,completed,web,SD,KR,0,search
VEW002716,USR0227,MOV0156,2025-05-12T00:52:21Z,2025-05-12T01:10:21Z,17,18,abandoned,tablet,4K,KR,0,trending
VEW002717,USR0227,MOV0032,2024-12-08T15:55:52Z,2024-12-08T17:36:52Z,85,56,abandoned,mobile,SD,KR,0,watchlist
VEW002718,USR0227,MOV0023,2023-03-21T03:38:02Z,2023-03-21T05:44:02Z,108,72,abandoned,smart_tv,4K,KR,0,watchlist
VEW002719,USR0227,MOV0077,2025-08-07T03:18:56Z,2025-08-07T04:46:56Z,82,86,completed,web,HD,KR,0,friend_share
VEW002720,USR0227,MOV0120,2026-05-12T12:57:52Z,2026-05-12T14:29:52Z,86,92,completed,web,4K,KR,0,trending
VEW002721,USR0227,MOV0171,2023-12-03T06:28:38Z,2023-12-03T06:56:38Z,27,21,abandoned,tablet,SD,KR,0,home_recommendation
VEW002722,USR0227,MOV0061,2022-07-22T03:31:58Z,2022-07-22T03:55:58Z,22,19,abandoned,smart_tv,HD,KR,0,home_recommendation
VEW002723,USR0227,MOV0103,2024-11-23T05:16:54Z,2024-11-23T06:33:54Z,61,60,abandoned,mobile,4K,KR,0,home_recommendation
VEW002724,USR0227,MOV0157,2023-04-28T00:38:41Z,2023-04-28T01:28:41Z,44,58,abandoned,smart_tv,FHD,KR,0,friend_share
VEW002725,USR0228,MOV0183,2026-02-19T16:44:46Z,2026-02-19T18:35:46Z,98,88,completed,mobile,SD,KR,0,trending
VEW002726,USR0228,MOV0147,2025-11-14T03:05:11Z,2025-11-14T04:30:11Z,81,97,completed,mobile,FHD,KR,0,trending
VEW002727,USR0228,MOV0082,2025-12-14T03:53:51Z,2025-12-14T06:11:51Z,138,96,completed,web,4K,KR,0,search
VEW002728,USR0228,MOV0166,2025-10-25T09:49:41Z,2025-10-25T11:44:41Z,109,76,abandoned,web,SD,KR,0,home_recommendation
VEW002729,USR0228,MOV0093,2026-07-12T01:43:46Z,2026-07-12T02:43:46Z,50,44,abandoned,game_console,4K,KR,0,watchlist
VEW002730,USR0228,MOV0081,2026-06-10T09:27:46Z,2026-06-10T11:39:46Z,124,76,abandoned,mobile,4K,KR,0,home_recommendation
VEW002731,USR0228,MOV0025,2026-05-13T00:24:26Z,2026-05-13T02:06:26Z,93,59,abandoned,game_console,HD,KR,0,trending
VEW002732,USR0228,MOV0156,2026-02-21T23:06:31Z,2026-02-22T00:34:31Z,84,87,completed,web,HD,KR,0,search
VEW002733,USR0228,MOV0172,2026-06-18T09:38:55Z,2026-06-18T11:29:55Z,107,79,abandoned,smart_tv,FHD,KR,0,trending
VEW002734,USR0228,MOV0094,2025-12-14T09:19:58Z,2025-12-14T10:25:58Z,63,49,abandoned,web,4K,KR,0,search
VEW002735,USR0228,MOV0118,2026-07-06T20:14:48Z,2026-07-06T20:39:48Z,25,24,abandoned,tablet,4K,KR,0,friend_share
VEW002736,USR0228,MOV0078,2026-01-02T00:09:17Z,2026-01-02T00:48:17Z,38,33,abandoned,tablet,HD,KR,0,home_recommendation
VEW002737,USR0229,MOV0069,2023-07-02T07:02:37Z,2023-07-02T08:44:37Z,88,95,completed,mobile,SD,KR,0,trending
VEW002738,USR0229,MOV0097,2026-06-11T13:13:03Z,2026-06-11T14:31:03Z,71,95,completed,web,4K,KR,0,friend_share
VEW002739,USR0229,MOV0129,2025-08-09T13:45:16Z,2025-08-09T16:04:16Z,132,99,completed,web,SD,KR,0,search
VEW002740,USR0229,MOV0082,2022-05-03T22:13:16Z,2022-05-03T23:28:16Z,69,48,abandoned,smart_tv,4K,KR,0,watchlist
